replicate,beta_high,delta,num_sellers,total_value,normalized_welfare,welfare,lambda,num_edges
11,0.9,0.7,8,0.9777777777777777,0.25050505050505045,24.799999999999997,0.5,300
11,0.7,0.7,8,0.94,0.06000000000000001,4.500000000000001,1.0,130
11,0.9,0.7,8,0.9777777777777777,0.02539682539682539,1.5999999999999996,1.0,120
11,0.7,0.8,9,0.9761904761904762,0.14285714285714285,9.0,0.0,177
11,0.9,0.8,9,0.9933333333333333,0.01333333333333333,0.9999999999999998,0.0,60
11,0.7,0.8,9,0.9761904761904762,0.04761904761904763,3.000000000000001,0.5,102
11,0.9,0.8,9,0.9929292929292929,0.008080808080808079,0.7999999999999998,0.5,30
11,0.7,0.8,9,0.9761904761904763,0.04761904761904763,3.000000000000001,1.0,102
11,0.9,0.8,9,0.9931034482758622,0.010344827586206895,0.8999999999999998,1.0,45
11,0.7,0.9,10,1.0,0.0,0.0,0.0,0
11,0.9,0.9,10,1.0,0.0,0.0,0.0,0
11,0.7,0.9,10,1.0,0.0,0.0,0.5,0
11,0.9,0.9,10,1.0,0.0,0.0,0.5,0
11,0.7,0.9,10,1.0,0.0,0.0,1.0,0
11,0.9,0.9,10,1.0,0.0,0.0,1.0,0
11,0.7,1.0,10,1.0,0.0,0.0,0.0,0
11,0.9,1.0,10,1.0,0.0,0.0,0.0,0
11,0.7,1.0,10,1.0,0.0,0.0,0.5,0
11,0.9,1.0,10,1.0,0.0,0.0,0.5,0
11,0.7,1.0,10,1.0,0.0,0.0,1.0,0
11,0.9,1.0,10,1.0,0.0,0.0,1.0,0
12,0.7,0.0,1,0.23333333333333334,0.1733333333333333,12.999999999999998,0.0,165
12,0.9,0.0,1,0.2586206896551724,0.24137931034482754,21.0,0.0,195
12,0.7,0.0,1,0.23333333333333336,0.17333333333333334,12.999999999999998,0.5,165
12,0.9,0.0,1,0.48461538461538467,0.44615384615384623,17.400000000000002,0.5,155
12,0.7,0.0,1,0.20114942528735633,0.08045977011494253,7.0,1.0,102
12,0.9,0.0,1,0.25862068965517243,0.10344827586206896,9.0,1.0,75
12,0.7,0.1,2,0.4260869565217391,0.29565217391304344,20.4,0.0,288
12,0.9,0.1,2,0.47586206896551714,0.4413793103448275,38.4,0.0,360
12,0.7,0.1,2,0.42380952380952375,0.18571428571428567,11.699999999999998,0.5,186
12,0.9,0.1,2,0.6705882352941176,0.6117647058823529,31.199999999999996,0.5,300
12,0.7,0.1,2,0.3975308641975309,0.1382716049382716,11.2,1.0,152
12,0.9,0.1,2,0.42727272727272725,0.15454545454545454,15.3,1.0,150
12,0.7,0.2,3,0.5444444444444445,0.37777777777777777,30.599999999999994,0.0,423
12,0.9,0.2,3,0.7199999999999999,0.6599999999999999,49.5,0.0,465
12,0.7,0.2,3,0.5444444444444444,0.3037037037037037,24.599999999999998,0.5,353
12,0.9,0.2,3,0.6517241379310343,0.46206896551724125,40.199999999999996,0.5,385
12,0.7,0.2,3,0.56,0.22,16.5,1.0,245
12,0.9,0.2,3,0.6517241379310346,0.18620689655172412,16.2,1.0,135
12,0.7,0.3,4,0.6385964912280703,0.3228070175438596,18.4,0.0,408
12,0.9,0.3,4,0.8399999999999997,0.7599999999999998,56.99999999999999,0.0,560
12,0.7,0.3,4,0.6523809523809524,0.36666666666666664,23.099999999999998,0.5,432
12,0.9,0.3,4,0.7862068965517242,0.303448275862069,26.400000000000002,0.5,255
12,0.7,0.3,4,0.6592592592592592,0.14074074074074072,11.399999999999999,1.0,184
12,0.9,0.3,4,0.7363636363636364,0.1909090909090909,18.9,1.0,180
12,0.7,0.4,5,0.7476190476190476,0.29523809523809524,18.6,0.0,390
12,0.9,0.4,5,0.8363636363636362,0.5181818181818181,51.3,0.0,525
12,0.7,0.4,5,0.7436781609195401,0.2781609195402298,24.199999999999992,0.5,390
12,0.9,0.4,5,0.896825396825397,0.3968253968253969,25.000000000000007,0.5,345
12,0.7,0.4,5,0.7481481481481481,0.10000000000000002,8.100000000000001,1.0,155
12,0.9,0.4,5,0.8968253968253969,0.20634920634920634,13.0,1.0,215
12,0.7,0.5,6,0.8238095238095239,0.3952380952380952,24.9,0.0,468
12,0.9,0.5,6,0.93015873015873,0.5968253968253967,37.599999999999994,0.0,495
12,0.7,0.5,6,0.8238095238095238,0.20476190476190476,12.9,0.5,318
12,0.9,0.5,6,0.9090909090909091,0.3333333333333333,33.0,0.5,360
12,0.7,0.5,6,0.8296296296296297,0.19999999999999998,16.2,1.0,296
12,0.9,0.5,6,0.9310344827586207,0.0,0.0,1.0,0
12,0.7,0.6,7,0.8888888888888888,0.29365079365079366,18.5,0.0,376
12,0.9,0.6,7,0.96,0.5,37.5,0.0,465
12,0.7,0.6,7,0.8925925925925926,0.20740740740740743,16.8,0.5,307
12,0.9,0.6,7,0.9545454545454546,0.24242424242424243,24.0,0.5,280
12,0.7,0.6,7,0.8925925925925926,0.13333333333333333,10.8,1.0,217
12,0.9,0.6,7,0.9586206896551724,0.14827586206896554,12.900000000000002,1.0,185
12,0.7,0.7,8,0.94,0.22,16.5,0.0,300
12,0.9,0.7,8,0.9777777777777776,0.4063492063492063,25.599999999999998,0.0,360
12,0.7,0.7,8,0.94,0.14,10.500000000000002,0.5,220
12,0.9,0.7,8,0.98,0.33999999999999997,25.499999999999996,0.5,340
12,0.7,0.7,8,0.9382716049382716,0.12345679012345678,10.0,1.0,203
12,0.9,0.7,8,0.972972972972973,0.21621621621621623,24.0,1.0,280
12,0.7,0.8,9,0.98,0.12,9.0,0.0,165
12,0.9,0.8,9,0.9901960784313726,0.019607843137254898,0.9999999999999998,0.0,90
12,0.7,0.8,9,0.9782608695652174,0.04347826086956523,3.000000000000001,0.5,91
12,0.9,0.8,9,0.9901960784313726,0.019607843137254898,0.9999999999999998,0.5,90
12,0.7,0.8,9,0.98,0.040000000000000015,3.000000000000001,1.0,80
12,0.9,0.8,9,0.9931034482758622,0.010344827586206895,0.8999999999999998,1.0,45
12,0.7,0.9,10,1.0,0.0,0.0,0.0,0
12,0.9,0.9,10,1.0,0.0,0.0,0.0,0
12,0.7,0.9,10,1.0,0.0,0.0,0.5,0
12,0.9,0.9,10,1.0,0.0,0.0,0.5,0
12,0.7,0.9,10,1.0,0.0,0.0,1.0,0
12,0.9,0.9,10,1.0,0.0,0.0,1.0,0
12,0.7,1.0,10,1.0,0.0,0.0,0.0,0
12,0.9,1.0,10,1.0,0.0,0.0,0.0,0
12,0.7,1.0,10,1.0,0.0,0.0,0.5,0
12,0.9,1.0,10,1.0,0.0,0.0,0.5,0
12,0.7,1.0,10,1.0,0.0,0.0,1.0,0
12,0.9,1.0,10,1.0,0.0,0.0,1.0,0
13,0.7,0.0,1,0.2555555555555556,0.18412698412698414,11.6,0.0,153
13,0.9,0.0,1,0.29999999999999993,0.27999999999999997,21.0,0.0,185
13,0.7,0.0,1,0.24347826086956523,0.1782608695652174,12.3,0.5,159
13,0.9,0.0,1,0.2586206896551724,0.10344827586206895,9.0,0.5,75
13,0.7,0.0,1,0.20114942528735633,0.08045977011494253,7.0,1.0,102
13,0.9,0.0,1,0.34285714285714286,0.1285714285714286,8.100000000000001,1.0,45
13,0.7,0.1,2,0.4260869565217391,0.29565217391304344,20.4,0.0,288
13,0.9,0.1,2,0.47586206896551714,0.4413793103448275,38.4,0.0,360
13,0.7,0.1,2,0.4200000000000001,0.30000000000000004,22.500000000000004,0.5,300
13,0.9,0.1,2,0.3585365853658536,0.1390243902439024,17.099999999999998,0.5,210
13,0.7,0.1,2,0.37816091954022985,0.1367816091954023,11.9,1.0,174
13,0.9,0.1,2,0.54,0.18,13.5,1.0,90
13,0.7,0.2,3,0.5521739130434783,0.3565217391304348,24.599999999999998,0.0,387
13,0.9,0.2,3,0.7941176470588237,0.7058823529411766,36.00000000000001,0.0,405
13,0.7,0.2,3,0.5444444444444444,0.2296296296296296,18.599999999999998,0.5,273
13,0.9,0.2,3,0.7941176470588235,0.47058823529411764,24.0,0.5,280
13,0.7,0.2,3,0.56,0.13999999999999999,10.499999999999998,1.0,150
13,0.9,0.2,3,0.7714285714285714,0.319047619047619,20.099999999999998,1.0,185
13,0.7,0.3,4,0.6579710144927536,0.39710144927536223,27.399999999999995,0.0,456
13,0.9,0.3,4,0.8153846153846152,0.6615384615384614,25.799999999999994,0.0,440
13,0.7,0.3,4,0.6215686274509804,0.2686274509803922,13.700000000000001,0.5,384
13,0.9,0.3,4,0.84,0.28,21.0,0.5,200
13,0.7,0.3,4,0.6592592592592592,0.2148148148148148,17.4,1.0,279
13,0.9,0.3,4,0.7363636363636364,0.1909090909090909,18.9,1.0,180
13,0.7,0.4,5,0.7215686274509805,0.2803921568627451,14.299999999999999,0.0,405
13,0.9,0.4,5,0.8793103448275859,0.6551724137931032,56.999999999999986,0.0,575
13,0.7,0.4,5,0.7533333333333333,0.2933333333333333,21.999999999999996,0.5,385
13,0.9,0.4,5,0.8862745098039216,0.2686274509803922,13.700000000000001,0.5,285
13,0.7,0.4,5,0.7481481481481481,0.10000000000000002,8.100000000000001,1.0,155
13,0.9,0.4,5,0.8968253968253969,0.01587301587301587,0.9999999999999998,1.0,75
13,0.7,0.5,6,0.8333333333333334,0.3133333333333333,23.499999999999996,0.0,410
13,0.9,0.5,6,0.9235294117647059,0.7470588235294118,38.10000000000001,0.0,540
13,0.7,0.5,6,0.8333333333333334,0.23333333333333334,17.5,0.5,330
13,0.9,0.5,6,0.9090909090909091,0.3333333333333333,33.0,0.5,360
13,0.7,0.5,6,0.8241379310344827,0.16896551724137931,14.700000000000001,1.0,262
13,0.9,0.5,6,0.9310344827586207,0.2758620689655173,24.000000000000004,1.0,280
13,0.7,0.6,7,0.8933333333333333,0.23333333333333334,17.5,0.0,330
13,0.9,0.6,7,0.957142857142857,0.5999999999999999,37.8,0.0,495
13,0.7,0.6,7,0.8933333333333333,0.3133333333333333,23.499999999999996,0.5,405
13,0.9,0.6,7,0.96,0.18000000000000002,13.500000000000002,0.5,225
13,0.7,0.6,7,0.8913043478260869,0.08695652173913046,6.000000000000002,1.0,183
13,0.9,0.6,7,0.9586206896551724,0.1482758620689655,12.899999999999999,1.0,185
13,0.7,0.7,8,0.94,0.22000000000000006,16.500000000000004,0.0,300
13,0.9,0.7,8,0.9777777777777776,0.4063492063492063,25.599999999999998,0.0,360
13,0.7,0.7,8,0.9367816091954023,0.17816091954022986,15.499999999999998,0.5,276
13,0.9,0.7,8,0.9793103448275863,0.1517241379310345,13.200000000000003,0.5,195
13,0.7,0.7,8,0.9354838709677419,0.0967741935483871,9.0,1.0,169
13,0.9,0.7,8,0.9777777777777777,0.12929292929292932,12.800000000000002,1.0,170
13,0.7,0.8,9,0.98,0.12,9.0,0.0,165
13,0.9,0.8,9,0.9920634920634921,0.20634920634920634,13.0,0.0,195
13,0.7,0.8,9,0.9782608695652174,0.13043478260869565,9.0,0.5,171
13,0.9,0.8,9,0.9920634920634921,0.01587301587301587,0.9999999999999998,0.5,75
13,0.7,0.8,9,0.9782608695652174,0.04347826086956522,3.0000000000000004,1.0,91
13,0.9,0.8,9,0.9929292929292929,0.1292929292929293,12.799999999999999,1.0,165
13,0.7,0.9,10,1.0,0.0,0.0,0.0,0
13,0.9,0.9,10,1.0,0.0,0.0,0.0,0
13,0.7,0.9,10,1.0,0.0,0.0,0.5,0
13,0.9,0.9,10,1.0,0.0,0.0,0.5,0
13,0.7,0.9,10,1.0,0.0,0.0,1.0,0
13,0.9,0.9,10,1.0,0.0,0.0,1.0,0
13,0.7,1.0,10,1.0,0.0,0.0,0.0,0
13,0.9,1.0,10,1.0,0.0,0.0,0.0,0
13,0.7,1.0,10,1.0,0.0,0.0,0.5,0
13,0.9,1.0,10,1.0,0.0,0.0,0.5,0
13,0.7,1.0,10,1.0,0.0,0.0,1.0,0
13,0.9,1.0,10,1.0,0.0,0.0,1.0,0
14,0.7,0.0,1,0.2555555555555556,0.1841269841269841,11.6,0.0,153
14,0.9,0.0,1,0.34285714285714286,0.319047619047619,20.1,0.0,175
14,0.7,0.0,1,0.21604938271604937,0.08641975308641976,7.000000000000001,0.5,91
14,0.9,0.0,1,0.2586206896551724,0.24137931034482754,21.0,0.5,195
14,0.7,0.0,1,0.21604938271604937,0.08641975308641975,7.0,1.0,91
14,0.9,0.0,1,0.3,0.12,9.0,1.0,60
14,0.7,0.1,2,0.37816091954022996,0.2057471264367816,17.9,0.0,254
14,0.9,0.1,2,0.6,0.5523809523809524,34.800000000000004,0.0,320
14,0.7,0.1,2,0.3975308641975309,0.21234567901234572,17.200000000000003,0.5,237
14,0.9,0.1,2,0.47586206896551714,0.3034482758620689,26.4,0.5,245
14,0.7,0.1,2,0.3975308641975309,0.13827160493827162,11.200000000000001,1.0,152
14,0.9,0.1,2,0.4272727272727272,0.15454545454545454,15.3,1.0,150
14,0.7,0.2,3,0.56,0.29999999999999993,22.499999999999996,0.0,330
14,0.9,0.2,3,0.6,0.43333333333333335,42.900000000000006,0.0,420
14,0.7,0.2,3,0.5428571428571428,0.23333333333333328,14.699999999999998,0.5,284
14,0.9,0.2,3,0.7941176470588235,0.47058823529411764,24.0,0.5,280
14,0.7,0.2,3,0.5310344827586208,0.16896551724137931,14.7,1.0,216
14,0.9,0.2,3,0.5048780487804877,0.17560975609756094,21.599999999999998,1.0,270
14,0.7,0.3,4,0.66,0.41999999999999993,31.499999999999993,0.0,480
14,0.9,0.3,4,0.8431372549019607,0.7254901960784312,37.0,0.0,480
14,0.7,0.3,4,0.6579710144927536,0.22318840579710142,15.399999999999999,0.5,296
14,0.9,0.3,4,0.8571428571428571,0.380952380952381,24.000000000000004,0.5,280
14,0.7,0.3,4,0.6579710144927536,0.22318840579710142,15.399999999999999,1.0,296
14,0.9,0.3,4,0.84,0.12,9.0,1.0,60
14,0.7,0.4,5,0.7476190476190477,0.3904761904761905,24.6,0.0,465
14,0.9,0.4,5,0.8999999999999995,0.7999999999999996,59.99999999999998,0.0,625
14,0.7,0.4,5,0.7533333333333333,0.21333333333333335,16.0,0.5,300
14,0.9,0.4,5,0.8666666666666668,0.36666666666666675,14.300000000000004,0.5,355
14,0.7,0.4,5,0.7436781609195403,0.2091954022988506,18.200000000000003,1.0,305
14,0.9,0.4,5,0.8968253968253969,0.01587301587301587,0.9999999999999998,1.0,75
14,0.7,0.5,6,0.8289855072463769,0.3507246376811594,24.2,0.0,439
14,0.9,0.5,6,0.9310344827586207,0.41379310344827586,36.0,0.0,405
14,0.7,0.5,6,0.8241379310344826,0.23793103448275857,20.699999999999996,0.5,352
14,0.9,0.5,6,0.8756756756756757,0.14594594594594598,16.200000000000003,0.5,180
14,0.7,0.5,6,0.8296296296296297,0.19999999999999998,16.2,1.0,296
14,0.9,0.5,6,0.9301587301587302,0.02539682539682539,1.5999999999999996,1.0,120
14,0.7,0.6,7,0.8888888888888888,0.1984126984126984,12.5,0.0,301
14,0.9,0.6,7,0.9529411764705881,0.5117647058823528,26.099999999999994,0.0,420
14,0.7,0.6,7,0.8888888888888888,0.19841269841269843,12.500000000000002,0.5,301
14,0.9,0.6,7,0.9529411764705881,0.5117647058823529,26.099999999999998,0.5,420
14,0.7,0.6,7,0.8925925925925926,0.05925925925925927,4.800000000000001,1.0,117
14,0.9,0.6,7,0.9324324324324325,0.18918918918918923,21.000000000000004,1.0,245
14,0.7,0.7,8,0.9391304347826086,0.24347826086956523,16.8,0.0,312
14,0.9,0.7,8,0.98,0.17999999999999997,13.499999999999996,0.0,220
14,0.7,0.7,8,0.9368421052631579,0.09473684210526317,5.400000000000001,0.5,196
14,0.9,0.7,8,0.9777777777777776,0.21587301587301583,13.599999999999998,0.5,245
14,0.7,0.7,8,0.9382716049382716,0.04938271604938273,4.000000000000001,1.0,108
14,0.9,0.7,8,0.98,0.019999999999999997,1.4999999999999998,1.0,90
14,0.7,0.8,9,0.9782608695652174,0.04347826086956522,3.0000000000000004,0.0,91
14,0.9,0.8,9,0.9901960784313726,0.2549019607843137,13.0,0.0,205
14,0.7,0.8,9,0.9782608695652174,0.04347826086956523,3.000000000000001,0.5,91
14,0.9,0.8,9,0.9931034482758622,0.1482758620689655,12.899999999999999,0.5,175
14,0.7,0.8,9,0.9758620689655173,0.027586206896551727,2.4000000000000004,1.0,58
14,0.9,0.8,9,0.9933333333333333,0.01333333333333333,0.9999999999999998,1.0,60
14,0.7,0.9,10,1.0,0.0,0.0,0.0,0
14,0.9,0.9,10,1.0,0.0,0.0,0.0,0
14,0.7,0.9,10,1.0,0.0,0.0,0.5,0
14,0.9,0.9,10,1.0,0.0,0.0,0.5,0
14,0.7,0.9,10,1.0,0.0,0.0,1.0,0
14,0.9,0.9,10,1.0,0.0,0.0,1.0,0
14,0.7,1.0,10,1.0,0.0,0.0,0.0,0
14,0.9,1.0,10,1.0,0.0,0.0,0.0,0
14,0.7,1.0,10,1.0,0.0,0.0,0.5,0
14,0.9,1.0,10,1.0,0.0,0.0,0.5,0
14,0.7,1.0,10,1.0,0.0,0.0,1.0,0
14,0.9,1.0,10,1.0,0.0,0.0,1.0,0
15,0.7,0.0,1,0.24347826086956523,0.1782608695652174,12.299999999999999,0.0,159
15,0.9,0.0,1,0.2586206896551724,0.24137931034482754,21.0,0.0,195
15,0.7,0.0,1,0.21604938271604937,0.16049382716049382,13.0,0.5,171
15,0.9,0.0,1,0.34285714285714286,0.3190476190476191,20.1,0.5,175
15,0.7,0.0,1,0.21604938271604937,0.08641975308641976,7.000000000000001,1.0,91
15,0.9,0.0,1,0.25862068965517243,0.10344827586206896,9.0,1.0,75
15,0.7,0.1,2,0.4260869565217391,0.20869565217391303,14.399999999999999,0.0,203
15,0.9,0.1,2,0.47586206896551714,0.4413793103448275,38.4,0.0,360
15,0.7,0.1,2,0.3975308641975309,0.13827160493827162,11.200000000000001,0.5,152
15,0.9,0.1,2,0.38918918918918916,0.14594594594594593,16.2,0.5,180
15,0.7,0.1,2,0.3975308641975309,0.13827160493827162,11.200000000000001,1.0,152
15,0.9,0.1,2,0.54,0.34,25.5,1.0,220
15,0.7,0.2,3,0.56,0.29999999999999993,22.499999999999996,0.0,330
15,0.9,0.2,3,0.7714285714285715,0.5095238095238096,32.1,0.0,315
15,0.7,0.2,3,0.5310344827586208,0.23793103448275865,20.700000000000003,0.5,301
15,0.9,0.2,3,0.6517241379310346,0.3241379310344828,28.200000000000003,0.5,265
15,0.7,0.2,3,0.5444444444444445,0.15555555555555559,12.600000000000001,1.0,183
15,0.9,0.2,3,0.72,0.33999999999999997,25.499999999999996,1.0,225
15,0.7,0.3,4,0.6579710144927536,0.39710144927536223,27.399999999999995,0.0,456
15,0.9,0.3,4,0.786206896551724,0.5793103448275861,50.4,0.0,495
15,0.7,0.3,4,0.632258064516129,0.1806451612903226,16.8,0.5,272
15,0.9,0.3,4,0.84,0.44,33.0,0.5,330
15,0.7,0.3,4,0.6579710144927536,0.13623188405797101,9.4,1.0,201
15,0.9,0.3,4,0.8571428571428571,0.1904761904761905,12.000000000000002,1.0,145
15,0.7,0.4,5,0.7385964912280703,0.343859649122807,19.599999999999998,0.0,435
15,0.9,0.4,5,0.8363636363636361,0.518181818181818,51.29999999999998,0.0,525
15,0.7,0.4,5,0.7476190476190476,0.19999999999999998,12.6,0.5,305
15,0.9,0.4,5,0.8862745098039216,0.503921568627451,25.7,0.5,410
15,0.7,0.4,5,0.7436781609195403,0.14022988505747125,12.2,1.0,210
15,0.9,0.4,5,0.8793103448275862,0.10344827586206899,9.000000000000002,1.0,75
15,0.7,0.5,6,0.8333333333333334,0.3933333333333333,29.499999999999996,0.0,480
15,0.9,0.5,6,0.9310344827586207,0.5517241379310345,48.0,0.0,520
15,0.7,0.5,6,0.8238095238095238,0.3,18.9,0.5,398
15,0.9,0.5,6,0.9310344827586207,0.4137931034482758,35.99999999999999,0.5,405
15,0.7,0.5,6,0.8289855072463769,0.08985507246376813,6.200000000000001,1.0,184
15,0.9,0.5,6,0.9333333333333333,0.17333333333333337,13.000000000000002,1.0,200
15,0.7,0.6,7,0.8888888888888888,0.29365079365079366,18.5,0.0,376
15,0.9,0.6,7,0.9571428571428572,0.40952380952380957,25.800000000000004,0.0,385
15,0.7,0.6,7,0.8881720430107526,0.16236559139784945,15.099999999999998,0.5,261
15,0.9,0.6,7,0.9529411764705883,0.04117647058823529,2.0999999999999996,0.5,180
15,0.7,0.6,7,0.8925925925925926,0.13333333333333333,10.8,1.0,217
15,0.9,0.6,7,0.9529411764705883,0.04117647058823529,2.0999999999999996,1.0,180
15,0.7,0.7,8,0.9368421052631579,0.2,11.4,0.0,271
15,0.9,0.7,8,0.9745098039215687,0.26862745098039215,13.7,0.0,270
15,0.7,0.7,8,0.94,0.14,10.5,0.5,220
15,0.9,0.7,8,0.9592592592592593,0.07037037037037035,1.8999999999999995,0.5,210
15,0.7,0.7,8,0.9382716049382716,0.04938271604938273,4.000000000000001,1.0,108
15,0.9,0.7,8,0.9777777777777777,0.02539682539682539,1.5999999999999996,1.0,120
15,0.7,0.8,9,0.9777777777777779,0.1074074074074074,8.7,0.0,159
15,0.9,0.8,9,0.9920634920634921,0.01587301587301587,0.9999999999999998,0.0,75
15,0.7,0.8,9,0.9782608695652174,0.04347826086956522,3.0000000000000004,0.5,91
15,0.9,0.8,9,0.9920634920634921,0.01587301587301587,0.9999999999999998,0.5,75
15,0.7,0.8,9,0.9782608695652174,0.04347826086956523,3.000000000000001,1.0,91
15,0.9,0.8,9,0.9931034482758622,0.010344827586206895,0.8999999999999998,1.0,45
15,0.7,0.9,10,1.0,0.0,0.0,0.0,0
15,0.9,0.9,10,1.0,0.0,0.0,0.0,0
15,0.7,0.9,10,1.0,0.0,0.0,0.5,0
15,0.9,0.9,10,1.0,0.0,0.0,0.5,0
15,0.7,0.9,10,1.0,0.0,0.0,1.0,0
15,0.9,0.9,10,1.0,0.0,0.0,1.0,0
15,0.7,1.0,10,1.0,0.0,0.0,0.0,0
15,0.9,1.0,10,1.0,0.0,0.0,0.0,0
15,0.7,1.0,10,1.0,0.0,0.0,0.5,0
15,0.9,1.0,10,1.0,0.0,0.0,0.5,0
15,0.7,1.0,10,1.0,0.0,0.0,1.0,0
15,0.9,1.0,10,1.0,0.0,0.0,1.0,0
16,0.7,0.0,1,0.21604938271604943,0.16049382716049385,13.0,0.0,171
16,0.9,0.0,1,0.29999999999999993,0.27999999999999997,21.0,0.0,185
16,0.7,0.0,1,0.20114942528735635,0.08045977011494254,7.0,0.5,102
16,0.9,0.0,1,0.2586206896551724,0.10344827586206895,9.0,0.5,75
16,0.7,0.0,1,0.20114942528735633,0.08045977011494253,7.0,1.0,102
16,0.9,0.0,1,0.3,0.12,9.0,1.0,60
16,0.7,0.1,2,0.4260869565217391,0.29565217391304344,20.4,0.0,288
16,0.9,0.1,2,0.6705882352941175,0.6117647058823529,31.2,0.0,300
16,0.7,0.1,2,0.42,0.3,22.5,0.5,300
16,0.9,0.1,2,0.4758620689655171,0.30344827586206885,26.399999999999995,0.5,245
16,0.7,0.1,2,0.37816091954022985,0.1367816091954023,11.9,1.0,174
16,0.9,0.1,2,0.47586206896551725,0.16551724137931031,14.399999999999999,1.0,120
16,0.7,0.2,3,0.5521739130434784,0.3565217391304348,24.6,0.0,387
16,0.9,0.2,3,0.7714285714285711,0.6999999999999997,44.09999999999999,0.0,435
16,0.7,0.2,3,0.56,0.29999999999999993,22.499999999999996,0.5,330
16,0.9,0.2,3,0.72,0.5,37.5,0.5,350
16,0.7,0.2,3,0.5428571428571429,0.042857142857142885,2.700000000000002,1.0,84
16,0.9,0.2,3,0.7714285714285714,0.319047619047619,20.099999999999998,1.0,185
16,0.7,0.3,4,0.6385964912280702,0.2175438596491228,12.399999999999999,0.0,323
16,0.9,0.3,4,0.8571428571428569,0.7619047619047616,47.999999999999986,0.0,520
16,0.7,0.3,4,0.66,0.26,19.5,0.5,330
16,0.9,0.3,4,0.7862068965517242,0.30344827586206896,26.4,0.5,255
16,0.7,0.3,4,0.6517241379310345,0.1689655172413793,14.699999999999998,1.0,228
16,0.9,0.3,4,0.7862068965517242,0.16551724137931037,14.400000000000002,1.0,120
16,0.7,0.4,5,0.7507246376811594,0.3376811594202898,23.299999999999997,0.0,425
16,0.9,0.4,5,0.8968253968253967,0.5873015873015872,37.0,0.0,465
16,0.7,0.4,5,0.7436781609195403,0.2091954022988506,18.200000000000003,0.5,305
16,0.9,0.4,5,0.8666666666666666,0.6743589743589744,26.3,0.5,475
16,0.7,0.4,5,0.7507246376811594,0.163768115942029,11.3,1.0,255
16,0.9,0.4,5,0.9,0.0,0.0,1.0,0
16,0.7,0.5,6,0.8289855072463769,0.3507246376811594,24.2,0.0,439
16,0.9,0.5,6,0.9301587301587302,0.2158730158730159,13.600000000000003,0.0,255
16,0.7,0.5,6,0.8333333333333334,0.23333333333333334,17.5,0.5,330
16,0.9,0.5,6,0.9310344827586207,0.27586206896551735,24.000000000000007,0.5,280
16,0.7,0.5,6,0.8296296296296297,0.1259259259259259,10.2,1.0,201
16,0.9,0.5,6,0.9090909090909091,0.21212121212121213,21.0,1.0,230
16,0.7,0.6,7,0.8913043478260869,0.34782608695652173,24.0,0.0,423
16,0.9,0.6,7,0.9571428571428571,0.21904761904761905,13.8,0.0,265
16,0.7,0.6,7,0.8919540229885057,0.18505747126436783,16.1,0.5,284
16,0.9,0.6,7,0.96,0.34,25.5,0.5,350
16,0.7,0.6,7,0.8933333333333333,0.07333333333333336,5.500000000000002,1.0,150
16,0.9,0.6,7,0.9586206896551724,0.1482758620689655,12.9,1.0,185
16,0.7,0.7,8,0.9391304347826086,0.15652173913043477,10.799999999999999,0.0,237
16,0.9,0.7,8,0.9745098039215687,0.26862745098039215,13.7,0.0,270
16,0.7,0.7,8,0.94,0.14,10.5,0.5,220
16,0.9,0.7,8,0.9793103448275863,0.28965517241379307,25.2,0.5,320
16,0.7,0.7,8,0.9391304347826086,0.06956521739130436,4.800000000000001,1.0,152
16,0.9,0.7,8,0.972972972972973,0.10810810810810813,12.000000000000002,1.0,145
16,0.7,0.8,9,0.98,0.12,9.0,0.0,165
16,0.9,0.8,9,0.9901960784313726,0.2549019607843137,13.0,0.0,205
16,0.7,0.8,9,0.9761904761904762,0.04761904761904763,3.000000000000001,0.5,102
16,0.9,0.8,9,0.9901960784313726,0.25490196078431376,13.000000000000002,0.5,205
16,0.7,0.8,9,0.9758620689655173,0.027586206896551727,2.4000000000000004,1.0,58
16,0.9,0.8,9,0.9901960784313726,0.019607843137254898,0.9999999999999998,1.0,90
16,0.7,0.9,10,1.0,0.0,0.0,0.0,0
16,0.9,0.9,10,1.0,0.0,0.0,0.0,0
16,0.7,0.9,10,1.0,0.0,0.0,0.5,0
16,0.9,0.9,10,1.0,0.0,0.0,0.5,0
16,0.7,0.9,10,1.0,0.0,0.0,1.0,0
16,0.9,0.9,10,1.0,0.0,0.0,1.0,0
16,0.7,1.0,10,1.0,0.0,0.0,0.0,0
16,0.9,1.0,10,1.0,0.0,0.0,0.0,0
16,0.7,1.0,10,1.0,0.0,0.0,0.5,0
16,0.9,1.0,10,1.0,0.0,0.0,0.5,0
16,0.7,1.0,10,1.0,0.0,0.0,1.0,0
16,0.9,1.0,10,1.0,0.0,0.0,1.0,0
17,0.7,0.0,1,0.23333333333333334,0.1733333333333333,12.999999999999998,0.0,165
17,0.9,0.0,1,0.29999999999999993,0.27999999999999997,21.0,0.0,185
17,0.7,0.0,1,0.21604938271604937,0.08641975308641976,7.000000000000001,0.5,91
17,0.9,0.0,1,0.40588235294117647,0.1411764705882353,7.2,0.5,30
17,0.7,0.0,1,0.21604938271604937,0.08641975308641975,7.0,1.0,91
17,0.9,0.0,1,0.3,0.12,9.0,1.0,60
17,0.7,0.1,2,0.4260869565217391,0.29565217391304344,20.4,0.0,288
